Num_solicitud;IUM_Medicamento;id_importador;fecha_autorizacion;Tipo_solicitud
420;2E1032451000100;87;28/03/2020;MAS DE UN PACIENTE
421;1C1039371000100;155;17/09/2021;MAS DE UN PACIENTE
422;1M1000831000101;87;29/11/2021;MAS DE UN PACIENTE
423;1T1001911000100;146;14/08/2022;MAS DE UN PACIENTE
424;1T1001911000100;63;13/09/2020;MAS DE UN PACIENTE
425;1C1038521000100;5;26/11/2020;MAS DE UN PACIENTE
426;1A1005551005100;8;21/11/2022;MAS DE UN PACIENTE
427;1I1034601000101;13;3/10/2021;MAS DE UN PACIENTE
428;1G1036161001100;155;31/05/2021;MAS DE UN PACIENTE
429;1T1014381001100;68;30/08/2020;MAS DE UN PACIENTE
430;1F1001691000100;132;7/03/2020;MAS DE UN PACIENTE
431;1M1000341000100;155;27/03/2020;MAS DE UN PACIENTE
432;1E1005681006100;64;6/12/2022;MAS DE UN PACIENTE
433;1M1000831000100;87;1/07/2022;MAS DE UN PACIENTE
434;1M1023721001100;61;9/11/2022;MAS DE UN PACIENTE
435;1A1000141000100;13;29/12/2021;MAS DE UN PACIENTE
436;1A1001711000100;13;25/05/2022;MAS DE UN PACIENTE
437;1I1030991005100;100;18/11/2021;MAS DE UN PACIENTE
438;1G1036161001100;155;4/02/2021;MAS DE UN PACIENTE
439;1T1001911004100;76;27/05/2022;MAS DE UN PACIENTE
440;1O1038321000100;128;23/03/2021;MAS DE UN PACIENTE
441;2E1032451000100;87;28/09/2020;MAS DE UN PACIENTE
442;1T1001161003100;61;11/05/2020;MAS DE UN PACIENTE
443;1F1001691003100;64;2/03/2022;MAS DE UN PACIENTE
444;1T1001911000100;63;9/12/2021;MAS DE UN PACIENTE
445;1C1038541000100;5;18/03/2021;MAS DE UN PACIENTE
446;1I1034601000101;133;15/05/2021;MAS DE UN PACIENTE
447;1M1032971000100;61;5/10/2020;MAS DE UN PACIENTE
448;1I1030991006100;127;21/04/2020;MAS DE UN PACIENTE
449;1I1030991006100;127;26/08/2021;MAS DE UN PACIENTE
450;1D1000031004100;76;24/01/2020;MAS DE UN PACIENTE
451;2B1024281002100;129;22/07/2020;MAS DE UN PACIENTE
452;2B1024281002100;129;9/09/2020;MAS DE UN PACIENTE
453;1G1036621000100;105;13/06/2022;MAS DE UN PACIENTE
454;1P1012181007100;13;5/09/2022;MAS DE UN PACIENTE
455;1A1017371000101;78;10/01/2021;MAS DE UN PACIENTE
456;1A1039791000100;63;25/04/2021;MAS DE UN PACIENTE
457;2E1032451000100;87;4/04/2022;MAS DE UN PACIENTE
458;1M1039631000100;64;28/07/2021;MAS DE UN PACIENTE
459;1S1000731000100;13;4/03/2020;MAS DE UN PACIENTE
460;1E1001601001100;62;5/12/2020;MAS DE UN PACIENTE
461;1A1000141000100;13;19/09/2020;MAS DE UN PACIENTE
462;1A1001701000100;13;22/02/2022;MAS DE UN PACIENTE
463;1E1001601002100;64;14/11/2022;MAS DE UN PACIENTE
464;1C1002871000100;13;16/10/2022;MAS DE UN PACIENTE
465;1P1012181004100;64;11/05/2021;MAS DE UN PACIENTE
466;1T1012841001100;95;24/02/2022;MAS DE UN PACIENTE
467;1I1039341000100;62;13/03/2022;MAS DE UN PACIENTE
468;1F1027801000101;127;2/06/2021;MAS DE UN PACIENTE
469;1N1024481000100;127;8/08/2022;MAS DE UN PACIENTE
470;1I1033751003100;100;1/01/2020;MAS DE UN PACIENTE
471;1C1027511001100;129;18/05/2021;MAS DE UN PACIENTE
472;1C1027511001100;129;3/12/2021;MAS DE UN PACIENTE
473;1C1027511001100;129;1/04/2020;MAS DE UN PACIENTE
474;1C1027511001100;129;1/05/2020;MAS DE UN PACIENTE
475;1T1023951003100;8;22/08/2020;MAS DE UN PACIENTE
476;1B1037961001100;91;13/11/2020;MAS DE UN PACIENTE
477;1A1023311000103;78;16/08/2020;MAS DE UN PACIENTE
478;1A1024551000102;78;19/04/2021;MAS DE UN PACIENTE
479;2E1032451000100;87;5/08/2022;MAS DE UN PACIENTE
480;1A1017401000102;78;12/06/2020;MAS DE UN PACIENTE
481;2E1032451000100;87;4/05/2022;MAS DE UN PACIENTE
482;2E1032451000100;132;10/10/2021;MAS DE UN PACIENTE
483;1N1024161000102;64;15/12/2021;MAS DE UN PACIENTE
484;1P1012181004100;64;8/03/2020;MAS DE UN PACIENTE
485;2E1032451000100;87;9/06/2022;MAS DE UN PACIENTE
486;1E1001601002100;132;2/10/2022;MAS DE UN PACIENTE
487;1B1027551000100;85;25/08/2021;MAS DE UN PACIENTE
488;1B1027551000100;85;11/07/2022;MAS DE UN PACIENTE
489;1T1001911004100;76;3/06/2021;MAS DE UN PACIENTE
490;1T1007651000100;150;29/08/2020;MAS DE UN PACIENTE
491;2E1032451000100;87;19/01/2020;MAS DE UN PACIENTE
492;1C1027451001100;64;8/06/2020;MAS DE UN PACIENTE
493;1D1000031004100;76;19/05/2021;MAS DE UN PACIENTE
494;2E1037771000100;87;9/12/2020;MAS DE UN PACIENTE
495;1C1006141000100;44;7/04/2022;MAS DE UN PACIENTE
496;1C1029821000100;128;21/05/2021;MAS DE UN PACIENTE
497;1A1001701000100;13;28/10/2020;MAS DE UN PACIENTE
498;1A1000141000100;13;9/05/2022;MAS DE UN PACIENTE
499;2A1004661001101;78;10/08/2022;MAS DE UN PACIENTE
500;2A1004661001101;78;11/01/2022;MAS DE UN PACIENTE
501;1A1004211000101;78;22/06/2021;MAS DE UN PACIENTE
502;1A1013931000101;78;1/06/2021;MAS DE UN PACIENTE
503;1A1013931000101;78;16/01/2022;MAS DE UN PACIENTE
504;2A1004661001101;78;21/11/2020;MAS DE UN PACIENTE
505;1A1013931000101;78;23/08/2022;MAS DE UN PACIENTE
506;1E1001601002100;132;5/12/2021;MAS DE UN PACIENTE
507;1H1027911002100;88;6/07/2021;MAS DE UN PACIENTE
508;1F1002641001100;28;31/05/2020;MAS DE UN PACIENTE
509;1F1002641001100;28;31/10/2022;MAS DE UN PACIENTE
510;1F1002641001100;28;11/05/2022;MAS DE UN PACIENTE
511;1F1002641001100;28;4/05/2022;MAS DE UN PACIENTE
512;3A1039801000100;13;31/12/2022;MAS DE UN PACIENTE
513;2E1032451000100;87;28/03/2020;MAS DE UN PACIENTE
514;2B1024281004100;34;27/07/2020;MAS DE UN PACIENTE
515;1A1006321000100;6;23/05/2022;MAS DE UN PACIENTE
516;1A1006331000100;6;26/07/2021;MAS DE UN PACIENTE
517;1T1014381002100;132;8/11/2021;MAS DE UN PACIENTE
518;1R1025361000100;64;13/03/2020;MAS DE UN PACIENTE
519;1T1014381002100;64;12/12/2020;MAS DE UN PACIENTE
520;1T1001911004100;76;1/10/2021;MAS DE UN PACIENTE
521;1M1031251001100;81;18/09/2020;MAS DE UN PACIENTE
522;1A1000141000100;13;10/05/2022;MAS DE UN PACIENTE
523;2E1032451000100;87;1/03/2022;MAS DE UN PACIENTE
524;1L1018031002100;118;11/09/2021;MAS DE UN PACIENTE
525;1L1018031002100;118;3/10/2020;MAS DE UN PACIENTE
526;1L1018031002100;118;13/01/2022;MAS DE UN PACIENTE
527;1L1018031002100;118;17/08/2022;MAS DE UN PACIENTE
528;1L1018031002100;118;30/04/2022;MAS DE UN PACIENTE
529;1L1018031002100;118;13/02/2022;MAS DE UN PACIENTE
530;1L1018031002100;118;16/11/2020;MAS DE UN PACIENTE
531;1L1018031002100;118;20/09/2022;MAS DE UN PACIENTE
532;1L1018031002100;118;21/04/2021;MAS DE UN PACIENTE
533;1L1018031002100;118;2/09/2022;MAS DE UN PACIENTE
534;1A1000141000100;13;4/03/2020;MAS DE UN PACIENTE
535;1A1001711000100;13;26/02/2021;MAS DE UN PACIENTE
536;1C1029821000100;128;22/11/2022;MAS DE UN PACIENTE
537;2E1037771000100;87;20/12/2022;MAS DE UN PACIENTE
538;1I1030991006100;63;16/11/2021;MAS DE UN PACIENTE
539;1S1000731000100;13;8/10/2020;MAS DE UN PACIENTE
540;1S1000731000100;13;1/10/2022;MAS DE UN PACIENTE
541;2E1032451000100;87;12/10/2021;MAS DE UN PACIENTE
542;1C1004121003100;81;8/12/2022;MAS DE UN PACIENTE
543;1C1004121003100;81;22/06/2021;MAS DE UN PACIENTE
544;1C1004121003100;81;15/03/2021;MAS DE UN PACIENTE
545;1L1005651002100;143;4/07/2022;MAS DE UN PACIENTE
546;1H1027911001100;15;30/10/2022;MAS DE UN PACIENTE
547;1L1001081000101;64;27/12/2021;MAS DE UN PACIENTE
548;1A1039761000100;152;17/03/2022;MAS DE UN PACIENTE
549;1A1039771000100;152;11/02/2021;MAS DE UN PACIENTE
550;1A1039761000100;152;18/03/2020;MAS DE UN PACIENTE
551;1A1039771000100;152;5/09/2021;MAS DE UN PACIENTE
552;1A1039771000100;152;7/05/2022;MAS DE UN PACIENTE
553;1A1039761000100;152;5/06/2021;MAS DE UN PACIENTE
554;1M1033371000100;118;1/04/2020;MAS DE UN PACIENTE
555;1M1033371000100;118;19/06/2022;MAS DE UN PACIENTE
556;1E1005681003100;118;22/12/2021;MAS DE UN PACIENTE
557;1A1000141000100;13;13/09/2022;MAS DE UN PACIENTE
558;1A1001711000100;13;12/08/2021;MAS DE UN PACIENTE
559;2E1032451000100;87;15/03/2021;MAS DE UN PACIENTE
560;2E1037771000100;87;12/02/2022;MAS DE UN PACIENTE
561;1M1008551000100;92;29/06/2021;MAS DE UN PACIENTE
562;1M1006441000100;92;4/01/2020;MAS DE UN PACIENTE
563;1F1002391000101;157;18/12/2020;MAS DE UN PACIENTE
564;1M1006061017100;47;4/12/2022;MAS DE UN PACIENTE
565;1A1001611000100;64;17/02/2021;MAS DE UN PACIENTE
566;1P1012181004100;64;23/01/2021;MAS DE UN PACIENTE
567;1E1023551003100;64;27/10/2020;MAS DE UN PACIENTE
568;1T1039731000100;62;13/02/2022;MAS DE UN PACIENTE
569;1A1001701000100;13;1/12/2020;MAS DE UN PACIENTE
570;1A1000141000100;13;3/10/2021;MAS DE UN PACIENTE
571;1T1024151003102;142;24/04/2022;MAS DE UN PACIENTE
572;1T1024151003102;142;27/08/2021;MAS DE UN PACIENTE
573;1I1007131003100;65;10/08/2021;MAS DE UN PACIENTE
574;1S1011611000100;94;15/06/2020;MAS DE UN PACIENTE
575;1V1030561000100;13;24/08/2022;MAS DE UN PACIENTE
576;1C1029821000100;132;25/03/2022;MAS DE UN PACIENTE
577;1E1029551000102;134;12/09/2021;MAS DE UN PACIENTE
578;1E1029551000101;134;27/07/2020;MAS DE UN PACIENTE
579;1A1003951007100;74;20/06/2020;MAS DE UN PACIENTE
580;1A1000141000100;13;2/03/2022;MAS DE UN PACIENTE
581;1A1001701000100;13;26/08/2021;MAS DE UN PACIENTE
582;1A1001711000100;13;15/02/2022;MAS DE UN PACIENTE
583;1A1000141000100;13;15/01/2020;MAS DE UN PACIENTE
584;1A1000141000100;13;17/02/2020;MAS DE UN PACIENTE
585;1A1001711000100;13;8/03/2022;MAS DE UN PACIENTE
586;2E1032451000100;87;1/04/2020;MAS DE UN PACIENTE
587;1T1001911003100;156;26/04/2021;MAS DE UN PACIENTE
588;1I1030991005100;100;4/02/2021;MAS DE UN PACIENTE
589;1C1006141000100;44;1/02/2022;MAS DE UN PACIENTE
590;1I1030991006100;127;3/01/2022;MAS DE UN PACIENTE
591;1V1001401000100;135;17/09/2022;MAS DE UN PACIENTE
592;2E1032451000100;87;25/12/2020;MAS DE UN PACIENTE
593;1F1002641001100;28;11/01/2022;MAS DE UN PACIENTE
594;1E1001601001100;61;15/01/2022;MAS DE UN PACIENTE
595;1A1001711000100;13;10/06/2022;MAS DE UN PACIENTE
596;1A1000141000100;13;6/08/2021;MAS DE UN PACIENTE
597;1A1001711000100;13;26/04/2020;PACIENTE ESPECIFICO
598;1A1000141000100;13;26/03/2020;PACIENTE ESPECIFICO
599;1S1011101000100;128;12/10/2020;PACIENTE ESPECIFICO
600;1I1035001000101;87;16/11/2022;PACIENTE ESPECIFICO
601;1T1023951005100;25;12/11/2020;PACIENTE ESPECIFICO
602;1O1020371004100;58;31/01/2022;PACIENTE ESPECIFICO
603;1M1017421001100;149;23/12/2020;PACIENTE ESPECIFICO
604;2E1032451000100;87;21/08/2021;PACIENTE ESPECIFICO
605;2E1032451000100;87;8/09/2020;PACIENTE ESPECIFICO
606;1P1012181004100;64;30/08/2021;PACIENTE ESPECIFICO
607;1A1001711000100;13;27/11/2021;PACIENTE ESPECIFICO
608;1A1000141000100;13;30/03/2020;PACIENTE ESPECIFICO
609;1B1027551001100;8;15/10/2021;PACIENTE ESPECIFICO
610;1B1027551001100;8;28/05/2020;PACIENTE ESPECIFICO
611;1B1027551001100;8;29/09/2022;PACIENTE ESPECIFICO
612;1I1000121000100;150;23/01/2021;PACIENTE ESPECIFICO
613;2E1032451000100;87;27/12/2020;PACIENTE ESPECIFICO
614;1L1003331003100;64;11/12/2021;PACIENTE ESPECIFICO
615;1A1000141000100;13;1/06/2022;PACIENTE ESPECIFICO
616;1A1001711000100;13;11/02/2022;PACIENTE ESPECIFICO
617;1C1029821000100;128;30/06/2021;PACIENTE ESPECIFICO
618;1C1039371000100;31;21/05/2020;PACIENTE ESPECIFICO
619;1I1035001000101;87;3/06/2020;PACIENTE ESPECIFICO
620;1A1005551005100;8;18/04/2020;PACIENTE ESPECIFICO
621;1A1001711000100;13;9/05/2022;PACIENTE ESPECIFICO
622;1A1000141000100;13;29/12/2022;PACIENTE ESPECIFICO
623;1A1000141000100;13;28/06/2020;PACIENTE ESPECIFICO
624;1D1000031004100;76;16/01/2021;PACIENTE ESPECIFICO
625;1I1035001000101;87;25/09/2021;PACIENTE ESPECIFICO
626;2I1032041000101;87;24/08/2021;PACIENTE ESPECIFICO
627;1T1024151003101;142;7/02/2020;PACIENTE ESPECIFICO
628;1T1024151003101;142;21/04/2022;PACIENTE ESPECIFICO
629;2E1032451000100;87;1/09/2022;PACIENTE ESPECIFICO
630;1F1002671009100;47;2/08/2020;PACIENTE ESPECIFICO
631;1F1002671013100;58;23/09/2021;PACIENTE ESPECIFICO
632;1F1002671013100;58;18/03/2021;PACIENTE ESPECIFICO
633;1F1002671013100;58;19/09/2022;PACIENTE ESPECIFICO
634;1F1002671013100;58;5/11/2022;PACIENTE ESPECIFICO
635;1F1002671013100;58;31/01/2022;PACIENTE ESPECIFICO
636;1F1002671013100;58;2/03/2022;PACIENTE ESPECIFICO
637;1F1002671013100;58;28/10/2021;PACIENTE ESPECIFICO
638;1O1020371004100;58;1/06/2020;PACIENTE ESPECIFICO
639;1E1005681002100;95;10/09/2020;PACIENTE ESPECIFICO
640;1E1005681002100;95;7/04/2021;PACIENTE ESPECIFICO
641;1E1001601002100;132;17/05/2020;PACIENTE ESPECIFICO
642;1M1000341000100;155;6/04/2020;PACIENTE ESPECIFICO
643;1S1000731000100;13;17/07/2022;PACIENTE ESPECIFICO
644;1V1030561000100;133;22/05/2022;PACIENTE ESPECIFICO
645;1B1024501002100;118;24/02/2021;PACIENTE ESPECIFICO
646;1L1005651000100;118;10/04/2022;PACIENTE ESPECIFICO
647;1B1024741000100;118;30/07/2021;PACIENTE ESPECIFICO
648;1B1024741000100;118;17/08/2020;PACIENTE ESPECIFICO
649;1I1039341000100;132;5/11/2022;PACIENTE ESPECIFICO
650;1E1029551000101;155;3/02/2021;PACIENTE ESPECIFICO
651;1E1029551000102;155;17/04/2020;PACIENTE ESPECIFICO
652;1P1012181004100;64;1/07/2022;PACIENTE ESPECIFICO
653;1I1002461000100;145;1/07/2020;PACIENTE ESPECIFICO
654;1A1003951008100;100;30/01/2020;PACIENTE ESPECIFICO
655;1T1001911000100;63;15/09/2022;PACIENTE ESPECIFICO
656;1P1012181004100;64;27/05/2022;PACIENTE ESPECIFICO
657;1O1027391006100;142;13/09/2022;PACIENTE ESPECIFICO
658;1O1027391006100;142;1/02/2022;PACIENTE ESPECIFICO
659;1O1027391006100;142;17/08/2020;PACIENTE ESPECIFICO
660;1E1001601002100;132;28/05/2020;PACIENTE ESPECIFICO
661;1S1011101000100;128;12/09/2020;PACIENTE ESPECIFICO
662;1A1001701000100;132;27/08/2021;PACIENTE ESPECIFICO
663;1A1000141000100;132;3/06/2020;PACIENTE ESPECIFICO
664;1L1003331000100;64;24/10/2022;PACIENTE ESPECIFICO
665;1A1001611000100;64;6/04/2020;PACIENTE ESPECIFICO
666;1P1012181004100;64;6/03/2020;PACIENTE ESPECIFICO
667;1T1003321000100;81;3/02/2020;PACIENTE ESPECIFICO
668;1A1000281005100;107;16/08/2022;PACIENTE ESPECIFICO
669;1S1000731000100;133;6/07/2022;PACIENTE ESPECIFICO
670;1C1029821000100;128;4/12/2021;PACIENTE ESPECIFICO
671;1A1039611000100;78;10/11/2020;PACIENTE ESPECIFICO
672;2E1032451000100;87;13/02/2022;PACIENTE ESPECIFICO
673;1A1001711000100;13;8/11/2020;PACIENTE ESPECIFICO
674;1A1000141000100;13;22/10/2020;PACIENTE ESPECIFICO
675;1I1034601000101;13;1/07/2020;PACIENTE ESPECIFICO
676;2B1024281003100;142;20/08/2022;PACIENTE ESPECIFICO
677;2B1024281003100;142;22/06/2021;PACIENTE ESPECIFICO
678;1F1001691000100;64;31/10/2022;PACIENTE ESPECIFICO
679;1A1001711000100;13;3/01/2020;PACIENTE ESPECIFICO
680;1A1000141000100;13;21/09/2020;PACIENTE ESPECIFICO
681;1I1034601000101;13;21/03/2021;PACIENTE ESPECIFICO
682;2E1032451000100;87;14/07/2022;PACIENTE ESPECIFICO
683;1C1006341000100;40;17/05/2020;PACIENTE ESPECIFICO
684;1B1012681000100;73;17/08/2020;PACIENTE ESPECIFICO
685;2E1032451000100;87;15/09/2020;PACIENTE ESPECIFICO
686;2E1032451000100;87;31/01/2021;PACIENTE ESPECIFICO
687;1I1030991006100;15;26/07/2020;PACIENTE ESPECIFICO
688;1I1030991006100;127;3/10/2022;PACIENTE ESPECIFICO
689;1F1001591002100;64;15/05/2021;PACIENTE ESPECIFICO
690;1L1018031002101;118;23/12/2021;PACIENTE ESPECIFICO
691;1M1018461000101;155;2/02/2022;PACIENTE ESPECIFICO
692;1H1030341000101;85;26/04/2020;PACIENTE ESPECIFICO
693;1T1023951002100;157;19/10/2020;PACIENTE ESPECIFICO
694;1T1023951002100;157;25/10/2020;PACIENTE ESPECIFICO
695;1B1001101000101;150;18/11/2022;PACIENTE ESPECIFICO
696;1I1030991006100;15;8/11/2022;PACIENTE ESPECIFICO
697;1C1023461000100;25;11/07/2022;PACIENTE ESPECIFICO
698;2E1032451000100;87;4/11/2022;PACIENTE ESPECIFICO
699;1M1000831000100;87;10/01/2021;PACIENTE ESPECIFICO
700;1A1030491000101;78;1/03/2022;PACIENTE ESPECIFICO
701;1I1035001000101;87;5/04/2021;PACIENTE ESPECIFICO
702;1I1035001000101;87;28/10/2021;PACIENTE ESPECIFICO
703;1A1000141000100;13;21/03/2021;PACIENTE ESPECIFICO
704;1F1001691000100;64;29/05/2022;PACIENTE ESPECIFICO
705;1L1018031002100;118;5/11/2020;PACIENTE ESPECIFICO
706;1L1018031002100;118;19/09/2020;PACIENTE ESPECIFICO
707;1L1018031002100;118;22/07/2021;PACIENTE ESPECIFICO
708;1M1033371000100;118;14/02/2022;PACIENTE ESPECIFICO
709;1M1033371000100;118;6/09/2022;PACIENTE ESPECIFICO
710;1T1001161005100;157;1/11/2021;PACIENTE ESPECIFICO
711;1U1003271000100;92;17/11/2020;PACIENTE ESPECIFICO
712;1C1004121003100;81;21/10/2021;PACIENTE ESPECIFICO
713;1C1004121003100;81;24/10/2022;PACIENTE ESPECIFICO
714;1C1004121003100;81;29/04/2022;PACIENTE ESPECIFICO
715;1C1004121003100;81;31/01/2022;PACIENTE ESPECIFICO
716;1A1000281002100;8;12/12/2020;PACIENTE ESPECIFICO
717;1F1002391001100;65;24/01/2020;PACIENTE ESPECIFICO
718;2E1032451000100;87;16/10/2020;PACIENTE ESPECIFICO
719;1A1005551005100;66;13/02/2022;PACIENTE ESPECIFICO
720;1T1018051000100;64;25/10/2022;PACIENTE ESPECIFICO
721;1A1000141000100;133;16/05/2022;PACIENTE ESPECIFICO
722;1T1001911004100;76;17/08/2021;PACIENTE ESPECIFICO
723;1P1031041000100;35;7/09/2021;PACIENTE ESPECIFICO
724;1T1001911004100;76;19/02/2020;PACIENTE ESPECIFICO
725;1A1001711000100;13;21/01/2021;PACIENTE ESPECIFICO
726;1A1000141000100;13;11/09/2021;PACIENTE ESPECIFICO
727;1A1001711000100;13;21/01/2020;PACIENTE ESPECIFICO
728;1A1000141000100;13;23/01/2022;PACIENTE ESPECIFICO
729;1T1001911000100;95;28/08/2022;PACIENTE ESPECIFICO
730;1D1000331000100;95;2/09/2021;PACIENTE ESPECIFICO
731;1L1034901001100;81;12/08/2020;PACIENTE ESPECIFICO
732;1V1024321000100;132;31/07/2020;PACIENTE ESPECIFICO
733;2E1032451000100;87;16/08/2022;PACIENTE ESPECIFICO
734;1A1000141000100;13;30/10/2022;PACIENTE ESPECIFICO
735;2E1032451000100;87;26/05/2022;PACIENTE ESPECIFICO
736;1P1012181004100;64;29/11/2021;PACIENTE ESPECIFICO
737;1A1001611000100;64;17/01/2020;PACIENTE ESPECIFICO
738;1A1001711000100;13;14/03/2021;PACIENTE ESPECIFICO
739;1A1000141000100;13;10/03/2021;PACIENTE ESPECIFICO
740;1P1012181005100;132;22/10/2022;PACIENTE ESPECIFICO
741;2E1032451000100;87;29/08/2020;PACIENTE ESPECIFICO
742;1E1016261000102;29;4/09/2022;PACIENTE ESPECIFICO
743;2E1032451000100;87;13/04/2021;PACIENTE ESPECIFICO
744;1T1023261003100;149;8/11/2020;PACIENTE ESPECIFICO
745;1A1001711000100;13;27/05/2020;PACIENTE ESPECIFICO
746;1A1000141000100;13;13/06/2020;PACIENTE ESPECIFICO
747;1T1023951004100;3;4/05/2022;PACIENTE ESPECIFICO
748;1A1034711001100;64;19/07/2020;PACIENTE ESPECIFICO
749;1E1001601002100;132;16/01/2020;PACIENTE ESPECIFICO
750;1A1000141000100;13;7/01/2022;PACIENTE ESPECIFICO
751;1A1001711000100;13;17/02/2020;PACIENTE ESPECIFICO
752;1A1000141000100;13;3/08/2022;PACIENTE ESPECIFICO
753;1A1001711000100;13;25/10/2021;PACIENTE ESPECIFICO
754;1B1027551001101;79;4/03/2020;PACIENTE ESPECIFICO
755;1B1027551001101;79;5/09/2021;PACIENTE ESPECIFICO
756;1P1012181005100;132;27/07/2022;PACIENTE ESPECIFICO
757;1A1001611000100;64;18/05/2021;PACIENTE ESPECIFICO
758;1A1039361000100;150;28/01/2020;PACIENTE ESPECIFICO
759;1L1003331005100;64;22/01/2022;PACIENTE ESPECIFICO
760;1T1023261001100;148;1/01/2022;PACIENTE ESPECIFICO
761;1T1023951000100;148;10/01/2022;PACIENTE ESPECIFICO
762;1V1001401000100;135;19/08/2022;PACIENTE ESPECIFICO
763;1V1001401000100;95;26/07/2020;PACIENTE ESPECIFICO
764;1U1003271000100;95;29/06/2022;PACIENTE ESPECIFICO
765;2E1032451000100;87;10/05/2020;PACIENTE ESPECIFICO
766;1I1024251000100;87;30/07/2021;PACIENTE ESPECIFICO
767;1M1006441000100;64;31/01/2021;PACIENTE ESPECIFICO
768;1A1023311000103;78;21/08/2020;PACIENTE ESPECIFICO
769;1A1024551000102;78;5/02/2021;PACIENTE ESPECIFICO
770;1A1024551000101;78;6/10/2021;PACIENTE ESPECIFICO
771;1A1001701000100;13;2/08/2021;PACIENTE ESPECIFICO
772;1A1000141000100;13;28/06/2022;PACIENTE ESPECIFICO
773;1A1001701000100;13;4/07/2020;PACIENTE ESPECIFICO
774;1A1000141000100;13;24/07/2020;PACIENTE ESPECIFICO
775;1N1024161000102;64;23/05/2022;PACIENTE ESPECIFICO
776;1V1030561000100;132;16/12/2020;PACIENTE ESPECIFICO
777;1N1024161000102;64;17/07/2020;PACIENTE ESPECIFICO
778;2A1004661001101;78;14/08/2020;PACIENTE ESPECIFICO
779;1A1013931000101;78;17/07/2020;PACIENTE ESPECIFICO
780;2E1037771000100;87;28/11/2021;PACIENTE ESPECIFICO
781;1M1017221001100;100;2/04/2021;PACIENTE ESPECIFICO
782;1M1017221001100;100;26/08/2022;PACIENTE ESPECIFICO
783;1U1003271000100;44;9/02/2022;PACIENTE ESPECIFICO
784;1C1006141000100;44;30/03/2020;PACIENTE ESPECIFICO
785;1G1036161001100;155;4/11/2021;PACIENTE ESPECIFICO
786;1M1017421001100;149;17/01/2020;PACIENTE ESPECIFICO
787;1M1017421001100;149;26/07/2021;PACIENTE ESPECIFICO
788;2I1029751000100;87;17/04/2022;PACIENTE ESPECIFICO
789;2I1008801000101;87;3/01/2022;PACIENTE ESPECIFICO
790;1C1039371000100;155;28/03/2021;PACIENTE ESPECIFICO
791;1A1001701000100;13;4/08/2020;PACIENTE ESPECIFICO
792;1A1000141000100;13;17/01/2022;PACIENTE ESPECIFICO
793;2E1037771000100;87;6/12/2021;PACIENTE ESPECIFICO
794;1P1027701000100;62;29/07/2022;PACIENTE ESPECIFICO
795;1T1001911003100;156;11/10/2020;PACIENTE ESPECIFICO
796;2E1032451000100;87;4/04/2021;PACIENTE ESPECIFICO
797;2E1032451000100;87;25/03/2020;PACIENTE ESPECIFICO
798;1I1035001000101;87;15/09/2022;PACIENTE ESPECIFICO
799;1A1000141000100;13;22/08/2021;PACIENTE ESPECIFICO
800;1A1001711000100;13;22/06/2020;PACIENTE ESPECIFICO
801;1A1000141000100;13;22/06/2021;PACIENTE ESPECIFICO
802;1A1001701000100;13;18/01/2020;PACIENTE ESPECIFICO
803;1C1028221000100;64;9/10/2020;PACIENTE ESPECIFICO
804;1C1039371000100;155;21/07/2020;PACIENTE ESPECIFICO
805;2E1032451000100;87;1/10/2022;PACIENTE ESPECIFICO
806;1A1001701000100;13;8/04/2022;PACIENTE ESPECIFICO
807;1A1000141000100;13;17/07/2020;PACIENTE ESPECIFICO
808;1B1027551000100;85;6/06/2020;PACIENTE ESPECIFICO
809;1E1001601002100;132;5/11/2021;PACIENTE ESPECIFICO
810;1E1005681007100;129;21/05/2022;PACIENTE ESPECIFICO
811;1E1005681007100;129;17/01/2020;PACIENTE ESPECIFICO
812;1E1005681007100;129;24/12/2022;PACIENTE ESPECIFICO
813;1E1005681007100;129;29/11/2020;PACIENTE ESPECIFICO
814;1E1005681007100;129;17/09/2020;PACIENTE ESPECIFICO
815;1E1005681007100;129;9/02/2022;PACIENTE ESPECIFICO
816;1E1005681007100;129;28/09/2022;PACIENTE ESPECIFICO
817;1M1031891000100;61;25/05/2020;PACIENTE ESPECIFICO
818;2B1024281002100;129;15/04/2020;PACIENTE ESPECIFICO
819;2B1024281002100;129;10/12/2020;PACIENTE ESPECIFICO
820;2B1024281002100;129;29/05/2021;PACIENTE ESPECIFICO
821;2B1024281002100;129;10/09/2021;PACIENTE ESPECIFICO
822;1O1020371004100;58;29/08/2022;PACIENTE ESPECIFICO
823;1L1038181000100;105;17/06/2020;PACIENTE ESPECIFICO
824;1M1017221001100;100;23/04/2021;PACIENTE ESPECIFICO
825;1T1023261007100;149;7/05/2021;PACIENTE ESPECIFICO
826;1C1006341000100;40;12/10/2020;PACIENTE ESPECIFICO
827;2E1032451000100;87;4/06/2022;PACIENTE ESPECIFICO
828;2E1032451000100;87;28/09/2020;PACIENTE ESPECIFICO
